StartTime,Date,Site,SiteID,Address,Latitude,Longitude,parameter,Value,Units,temp_f,weather,wind_string,wind_dir,wind_degrees,wind_mph,wind_gust_mph,windchill_f,station_id,Location
11/7/15 22:00,11/7/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,PM2.5,1.26,UG/M3,55,Mostly Cloudy,Northwest at 13.8 MPH (12 KT),Northwest,320,13.8,NULL,51,KLGA,Rooftop
11/7/15 23:00,11/7/2015,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,PM2.5,5.2,UG/M3,54,Mostly Cloudy,from the Northwest at 17.3 gusting to 25.3 MPH (15,Northwest,320,17.3,25.3,49,KLGA,Rooftop
11/7/15 23:00,11/7/2015,Brooklyn - PS274,360470118,PS 274  800 BUSHWICK AVE,40.69454,-73.92769,PM2.5,3.6,UG/M3,54,Mostly Cloudy,from the Northwest at 17.3 gusting to 25.3 MPH (15,Northwest,320,17.3,25.3,49,KLGA,Rooftop
11/7/15 23:00,11/7/2015,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,PM2.5,4.2,UG/M3,54,Mostly Cloudy,from the Northwest at 17.3 gusting to 25.3 MPH (15,Northwest,320,17.3,25.3,49,KLGA,Rooftop
11/7/15 23:00,11/7/2015,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,PM2.5,4.3,UG/M3,54,Mostly Cloudy,from the Northwest at 17.3 gusting to 25.3 MPH (15,Northwest,320,17.3,25.3,49,KLGA,Rooftop
11/7/15 23:00,11/7/2015,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,PM2.5,5.5,UG/M3,54,Mostly Cloudy,from the Northwest at 17.3 gusting to 25.3 MPH (15,Northwest,320,17.3,25.3,49,KLGA,Rooftop
11/7/15 23:00,11/7/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,PM2.5,4.03,UG/M3,54,Mostly Cloudy,from the Northwest at 17.3 gusting to 25.3 MPH (15,Northwest,320,17.3,25.3,49,KLGA,Rooftop
11/7/15 23:00,11/7/2015,IS143,360610115,515 W 182nd St,40.84955,-73.935649,PM2.5,4.6,UG/M3,54,Mostly Cloudy,from the Northwest at 17.3 gusting to 25.3 MPH (15,Northwest,320,17.3,25.3,49,KLGA,Rooftop
11/7/15 23:00,11/7/2015,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,PM2.5,4,UG/M3,54,Mostly Cloudy,from the Northwest at 17.3 gusting to 25.3 MPH (15,Northwest,320,17.3,25.3,49,KLGA,Rooftop
11/7/15 23:00,11/7/2015,MSPTH,360810120,Maspeth Library       69-70 GRAND AV,40.72698,-73.89313,PM2.5,3.7,UG/M3,54,Mostly Cloudy,from the Northwest at 17.3 gusting to 25.3 MPH (15,Northwest,320,17.3,25.3,49,KLGA,Rooftop
11/7/15 23:00,11/7/2015,PS 19,360610128,PS 19    185 1ST AVENUE,40.73,-73.98446,PM2.5,5.2,UG/M3,54,Mostly Cloudy,from the Northwest at 17.3 gusting to 25.3 MPH (15,Northwest,320,17.3,25.3,49,KLGA,Rooftop
11/7/15 23:00,11/7/2015,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,PM2.5,3.8,UG/M3,54,Mostly Cloudy,from the Northwest at 17.3 gusting to 25.3 MPH (15,Northwest,320,17.3,25.3,49,KLGA,Rooftop
11/7/15 23:00,11/7/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,PM2.5,1.36,UG/M3,54,Mostly Cloudy,from the Northwest at 17.3 gusting to 25.3 MPH (15,Northwest,320,17.3,25.3,49,KLGA,Rooftop
11/7/15 0:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,8.001194208,ppb,71,Mostly Cloudy,from the West at 10.4 gusting to 18.4 MPH (9 gusti,West,260,10.4,18.4,NULL,KLGA,Streetside
11/7/15 0:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,12.72659321,ppb,71,Mostly Cloudy,from the West at 10.4 gusting to 18.4 MPH (9 gusti,West,260,10.4,18.4,NULL,KLGA,Streetside
11/7/15 0:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,10.10137154,ppb,71,Mostly Cloudy,from the West at 10.4 gusting to 18.4 MPH (9 gusti,West,260,10.4,18.4,NULL,KLGA,Streetside
11/7/15 0:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,10.65454325,ppb,71,Mostly Cloudy,from the West at 10.4 gusting to 18.4 MPH (9 gusti,West,260,10.4,18.4,NULL,KLGA,Streetside
11/7/15 1:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,7.765396,ppb,71,Mostly Cloudy,West at 12.7 MPH (11 KT),West,270,12.7,NULL,NULL,KLGA,Streetside
11/7/15 1:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,7.279360667,ppb,71,Mostly Cloudy,West at 12.7 MPH (11 KT),West,270,12.7,NULL,NULL,KLGA,Streetside
11/7/15 1:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,5.241751,ppb,71,Mostly Cloudy,West at 12.7 MPH (11 KT),West,270,12.7,NULL,NULL,KLGA,Streetside
11/7/15 1:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,5.512809167,ppb,71,Mostly Cloudy,West at 12.7 MPH (11 KT),West,270,12.7,NULL,NULL,KLGA,Streetside
11/7/15 2:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,4.942848333,ppb,70,Mostly Cloudy,West at 11.5 MPH (10 KT),West,260,11.5,NULL,NULL,KLGA,Streetside
11/7/15 2:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,4.467341333,ppb,70,Mostly Cloudy,West at 11.5 MPH (10 KT),West,260,11.5,NULL,NULL,KLGA,Streetside
11/7/15 2:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,4.215602333,ppb,70,Mostly Cloudy,West at 11.5 MPH (10 KT),West,260,11.5,NULL,NULL,KLGA,Streetside
11/7/15 2:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,4.374104667,ppb,70,Mostly Cloudy,West at 11.5 MPH (10 KT),West,260,11.5,NULL,NULL,KLGA,Streetside
11/7/15 3:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,4.340382542,ppb,69,Mostly Cloudy,West at 16.1 MPH (14 KT),West,290,16.1,NULL,NULL,KLGA,Streetside
11/7/15 3:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,4.126337833,ppb,69,Mostly Cloudy,West at 16.1 MPH (14 KT),West,290,16.1,NULL,NULL,KLGA,Streetside
11/7/15 3:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,3.8285365,ppb,69,Mostly Cloudy,West at 16.1 MPH (14 KT),West,290,16.1,NULL,NULL,KLGA,Streetside
11/7/15 3:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,3.968130875,ppb,69,Mostly Cloudy,West at 16.1 MPH (14 KT),West,290,16.1,NULL,NULL,KLGA,Streetside
11/7/15 4:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,4.180357,ppb,67,Mostly Cloudy,Northwest at 9.2 MPH (8 KT),Northwest,300,9.2,NULL,NULL,KLGA,Streetside
11/7/15 4:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,3.659529,ppb,67,Mostly Cloudy,Northwest at 9.2 MPH (8 KT),Northwest,300,9.2,NULL,NULL,KLGA,Streetside
11/7/15 4:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,3.399115,ppb,67,Mostly Cloudy,Northwest at 9.2 MPH (8 KT),Northwest,300,9.2,NULL,NULL,KLGA,Streetside
11/7/15 4:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,3.2038045,ppb,67,Mostly Cloudy,Northwest at 9.2 MPH (8 KT),Northwest,300,9.2,NULL,NULL,KLGA,Streetside
11/7/15 5:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,3.645376,ppb,63,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,320,6.9,NULL,63,KLGA,Streetside
11/7/15 5:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,4.456031125,ppb,63,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,320,6.9,NULL,63,KLGA,Streetside
11/7/15 5:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,3.319250375,ppb,63,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,320,6.9,NULL,63,KLGA,Streetside
11/7/15 5:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,3.0863035,ppb,63,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,320,6.9,NULL,63,KLGA,Streetside
11/7/15 6:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,4.03256925,ppb,63,Mostly Cloudy,Northwest at 5.8 MPH (5 KT),Northwest,310,5.8,NULL,63,KLGA,Streetside
11/7/15 6:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,3.687165,ppb,63,Mostly Cloudy,Northwest at 5.8 MPH (5 KT),Northwest,310,5.8,NULL,63,KLGA,Streetside
11/7/15 6:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,4.0419045,ppb,63,Mostly Cloudy,Northwest at 5.8 MPH (5 KT),Northwest,310,5.8,NULL,63,KLGA,Streetside
11/7/15 6:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,3.7805175,ppb,63,Mostly Cloudy,Northwest at 5.8 MPH (5 KT),Northwest,310,5.8,NULL,63,KLGA,Streetside
11/7/15 7:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,4.357635917,ppb,63,Mostly Cloudy,Northwest at 10.4 MPH (9 KT),Northwest,310,10.4,NULL,62,KLGA,Streetside
11/7/15 7:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,3.64639625,ppb,63,Mostly Cloudy,Northwest at 10.4 MPH (9 KT),Northwest,310,10.4,NULL,62,KLGA,Streetside
11/7/15 7:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,5.05015875,ppb,63,Mostly Cloudy,Northwest at 10.4 MPH (9 KT),Northwest,310,10.4,NULL,62,KLGA,Streetside
11/7/15 7:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,4.226618083,ppb,63,Mostly Cloudy,Northwest at 10.4 MPH (9 KT),Northwest,310,10.4,NULL,62,KLGA,Streetside
11/7/15 8:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,4.314661458,ppb,62,Mostly Cloudy,Northwest at 15.0 MPH (13 KT),Northwest,300,15,NULL,60,KLGA,Streetside
11/7/15 8:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,3.948102083,ppb,62,Mostly Cloudy,Northwest at 15.0 MPH (13 KT),Northwest,300,15,NULL,60,KLGA,Streetside
11/7/15 8:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,5.010184375,ppb,62,Mostly Cloudy,Northwest at 15.0 MPH (13 KT),Northwest,300,15,NULL,60,KLGA,Streetside
11/7/15 8:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,3.901107292,ppb,62,Mostly Cloudy,Northwest at 15.0 MPH (13 KT),Northwest,300,15,NULL,60,KLGA,Streetside
11/7/15 9:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,4.6676595,ppb,62,Mostly Cloudy,Northwest at 8.1 MPH (7 KT),Northwest,320,8.1,NULL,61,KLGA,Streetside
11/7/15 9:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,4.5543855,ppb,62,Mostly Cloudy,Northwest at 8.1 MPH (7 KT),Northwest,320,8.1,NULL,61,KLGA,Streetside
11/7/15 9:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,4.6865385,ppb,62,Mostly Cloudy,Northwest at 8.1 MPH (7 KT),Northwest,320,8.1,NULL,61,KLGA,Streetside
11/7/15 9:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,3.638754,ppb,62,Mostly Cloudy,Northwest at 8.1 MPH (7 KT),Northwest,320,8.1,NULL,61,KLGA,Streetside
11/7/15 10:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,4.743426375,ppb,62,Overcast,North at 5.8 MPH (5 KT),North,340,5.8,NULL,62,KLGA,Streetside
11/7/15 10:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,4.84783425,ppb,62,Overcast,North at 5.8 MPH (5 KT),North,340,5.8,NULL,62,KLGA,Streetside
11/7/15 10:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,4.828851,ppb,62,Overcast,North at 5.8 MPH (5 KT),North,340,5.8,NULL,62,KLGA,Streetside
11/7/15 10:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,3.917655,ppb,62,Overcast,North at 5.8 MPH (5 KT),North,340,5.8,NULL,62,KLGA,Streetside
11/7/15 11:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,4.75513225,ppb,62,Overcast,Northwest at 8.1 MPH (7 KT),Northwest,320,8.1,NULL,61,KLGA,Streetside
11/7/15 11:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,4.946123083,ppb,62,Overcast,Northwest at 8.1 MPH (7 KT),Northwest,320,8.1,NULL,61,KLGA,Streetside
11/7/15 11:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,5.032068958,ppb,62,Overcast,Northwest at 8.1 MPH (7 KT),Northwest,320,8.1,NULL,61,KLGA,Streetside
11/7/15 11:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,4.18215975,ppb,62,Overcast,Northwest at 8.1 MPH (7 KT),Northwest,320,8.1,NULL,61,KLGA,Streetside
11/7/15 12:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,5.129471667,ppb,63,Overcast,North at 4.6 MPH (4 KT),North,350,4.6,NULL,64,KLGA,Streetside
11/7/15 12:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,5.494335,ppb,63,Overcast,North at 4.6 MPH (4 KT),North,350,4.6,NULL,64,KLGA,Streetside
11/7/15 12:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,5.225488333,ppb,63,Overcast,North at 4.6 MPH (4 KT),North,350,4.6,NULL,64,KLGA,Streetside
11/7/15 12:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,4.755006667,ppb,63,Overcast,North at 4.6 MPH (4 KT),North,350,4.6,NULL,64,KLGA,Streetside
11/7/15 13:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,5.019830875,ppb,62,Overcast,North at 8.1 MPH (7 KT),North,340,8.1,NULL,61,KLGA,Streetside
11/7/15 13:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,5.831722375,ppb,62,Overcast,North at 8.1 MPH (7 KT),North,340,8.1,NULL,61,KLGA,Streetside
11/7/15 13:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,5.290461375,ppb,62,Overcast,North at 8.1 MPH (7 KT),North,340,8.1,NULL,61,KLGA,Streetside
11/7/15 13:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,4.83618875,ppb,62,Overcast,North at 8.1 MPH (7 KT),North,340,8.1,NULL,61,KLGA,Streetside
11/7/15 14:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,5.16876325,ppb,62,Overcast,North at 6.9 MPH (6 KT),North,340,6.9,NULL,62,KLGA,Streetside
11/7/15 14:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,5.859116958,ppb,62,Overcast,North at 6.9 MPH (6 KT),North,340,6.9,NULL,62,KLGA,Streetside
11/7/15 14:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,5.3437825,ppb,62,Overcast,North at 6.9 MPH (6 KT),North,340,6.9,NULL,62,KLGA,Streetside
11/7/15 14:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,4.604812333,ppb,62,Overcast,North at 6.9 MPH (6 KT),North,340,6.9,NULL,62,KLGA,Streetside
11/7/15 15:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,5.999711167,ppb,61,Overcast,North at 11.5 MPH (10 KT),North,340,11.5,NULL,59,KLGA,Streetside
11/7/15 15:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,5.8430265,ppb,61,Overcast,North at 11.5 MPH (10 KT),North,340,11.5,NULL,59,KLGA,Streetside
11/7/15 15:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,5.157531083,ppb,61,Overcast,North at 11.5 MPH (10 KT),North,340,11.5,NULL,59,KLGA,Streetside
11/7/15 15:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,4.863747333,ppb,61,Overcast,North at 11.5 MPH (10 KT),North,340,11.5,NULL,59,KLGA,Streetside
11/7/15 16:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,5.668444375,ppb,60,Overcast,from the Northwest at 18.4 gusting to 23.0 MPH (16,Northwest,320,18.4,23,57,KLGA,Streetside
11/7/15 16:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,6.279906458,ppb,60,Overcast,from the Northwest at 18.4 gusting to 23.0 MPH (16,Northwest,320,18.4,23,57,KLGA,Streetside
11/7/15 16:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,5.175329792,ppb,60,Overcast,from the Northwest at 18.4 gusting to 23.0 MPH (16,Northwest,320,18.4,23,57,KLGA,Streetside
11/7/15 16:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,5.195054375,ppb,60,Overcast,from the Northwest at 18.4 gusting to 23.0 MPH (16,Northwest,320,18.4,23,57,KLGA,Streetside
11/7/15 17:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,5.406387375,ppb,58,Overcast,from the Northwest at 13.8 gusting to 24.2 MPH (12,Northwest,330,13.8,24.2,55,KLGA,Streetside
11/7/15 17:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,5.406387375,ppb,58,Overcast,from the Northwest at 13.8 gusting to 24.2 MPH (12,Northwest,330,13.8,24.2,55,KLGA,Streetside
11/7/15 17:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,5.53565125,ppb,58,Overcast,from the Northwest at 13.8 gusting to 24.2 MPH (12,Northwest,330,13.8,24.2,55,KLGA,Streetside
11/7/15 17:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,5.33678375,ppb,58,Overcast,from the Northwest at 13.8 gusting to 24.2 MPH (12,Northwest,330,13.8,24.2,55,KLGA,Streetside
11/7/15 18:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,4.70037575,ppb,57,Mostly Cloudy,from the North at 12.7 gusting to 23.0 MPH (11 gus,North,340,12.7,23,54,KLGA,Streetside
11/7/15 18:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,4.710406,ppb,57,Mostly Cloudy,from the North at 12.7 gusting to 23.0 MPH (11 gus,North,340,12.7,23,54,KLGA,Streetside
11/7/15 18:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,4.5699825,ppb,57,Mostly Cloudy,from the North at 12.7 gusting to 23.0 MPH (11 gus,North,340,12.7,23,54,KLGA,Streetside
11/7/15 18:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,4.70037575,ppb,57,Mostly Cloudy,from the North at 12.7 gusting to 23.0 MPH (11 gus,North,340,12.7,23,54,KLGA,Streetside
11/7/15 19:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,4.669471125,ppb,57,Mostly Cloudy,from the Northwest at 13.8 gusting to 21.9 MPH (12,Northwest,320,13.8,21.9,54,KLGA,Streetside
11/7/15 19:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,6.6423105,ppb,57,Mostly Cloudy,from the Northwest at 13.8 gusting to 21.9 MPH (12,Northwest,320,13.8,21.9,54,KLGA,Streetside
11/7/15 19:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,4.19396625,ppb,57,Mostly Cloudy,from the Northwest at 13.8 gusting to 21.9 MPH (12,Northwest,320,13.8,21.9,54,KLGA,Streetside
11/7/15 19:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,4.325488875,ppb,57,Mostly Cloudy,from the Northwest at 13.8 gusting to 21.9 MPH (12,Northwest,320,13.8,21.9,54,KLGA,Streetside
11/7/15 20:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,4.543823083,ppb,57,Mostly Cloudy,from the Northwest at 16.1 gusting to 23.0 MPH (14,Northwest,310,16.1,23,53,KLGA,Streetside
11/7/15 20:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,4.278669667,ppb,57,Mostly Cloudy,from the Northwest at 16.1 gusting to 23.0 MPH (14,Northwest,310,16.1,23,53,KLGA,Streetside
11/7/15 20:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,3.972723417,ppb,57,Mostly Cloudy,from the Northwest at 16.1 gusting to 23.0 MPH (14,Northwest,310,16.1,23,53,KLGA,Streetside
11/7/15 20:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,3.534200458,ppb,57,Mostly Cloudy,from the Northwest at 16.1 gusting to 23.0 MPH (14,Northwest,310,16.1,23,53,KLGA,Streetside
11/7/15 21:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,4.316389875,ppb,56,Partly Cloudy,Northwest at 13.8 MPH (12 KT),Northwest,320,13.8,NULL,53,KLGA,Streetside
11/7/15 21:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,4.1002815,ppb,56,Partly Cloudy,Northwest at 13.8 MPH (12 KT),Northwest,320,13.8,NULL,53,KLGA,Streetside
11/7/15 21:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,3.637192125,ppb,56,Partly Cloudy,Northwest at 13.8 MPH (12 KT),Northwest,320,13.8,NULL,53,KLGA,Streetside
11/7/15 21:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,3.33875675,ppb,56,Partly Cloudy,Northwest at 13.8 MPH (12 KT),Northwest,320,13.8,NULL,53,KLGA,Streetside
11/7/15 22:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,4.646922667,ppb,55,Mostly Cloudy,Northwest at 13.8 MPH (12 KT),Northwest,320,13.8,NULL,51,KLGA,Streetside
11/7/15 22:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,5.540405333,ppb,55,Mostly Cloudy,Northwest at 13.8 MPH (12 KT),Northwest,320,13.8,NULL,51,KLGA,Streetside
11/7/15 22:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,3.639157333,ppb,55,Mostly Cloudy,Northwest at 13.8 MPH (12 KT),Northwest,320,13.8,NULL,51,KLGA,Streetside
11/7/15 22:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,3.337866667,ppb,55,Mostly Cloudy,Northwest at 13.8 MPH (12 KT),Northwest,320,13.8,NULL,51,KLGA,Streetside
11/7/15 23:00,11/7/2015,Cross Bronx Expy,12387,RT4       ,40.845167,-73.906143,PM25,4.6580445,ppb,54,Mostly Cloudy,from the Northwest at 17.3 gusting to 25.3 MPH (15,Northwest,320,17.3,25.3,49,KLGA,Streetside
11/7/15 23:00,11/7/2015,Hale Bus Depot,11836,RT2       ,40.821311,-73.936315,PM25,4.84682475,ppb,54,Mostly Cloudy,from the Northwest at 17.3 gusting to 25.3 MPH (15,Northwest,320,17.3,25.3,49,KLGA,Streetside
11/7/15 23:00,11/7/2015,Long Island Expy,9386,RT7       ,40.740194,-73.820181,PM25,3.703655458,ppb,54,Mostly Cloudy,from the Northwest at 17.3 gusting to 25.3 MPH (15,Northwest,320,17.3,25.3,49,KLGA,Streetside
11/7/15 23:00,11/7/2015,Queens College,9285,RT3       ,40.737107,-73.821556,PM25,3.46243625,ppb,54,Mostly Cloudy,from the Northwest at 17.3 gusting to 25.3 MPH (15,Northwest,320,17.3,25.3,49,KLGA,Streetside
11/7/15 0:00,11/7/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,SO2 ,1.1,PPB,71,Mostly Cloudy,from the West at 10.4 gusting to 18.4 MPH (9 gusti,West,260,10.4,18.4,NULL,KLGA,Rooftop
11/7/15 0:00,11/7/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,SO2 ,1.5,PPB,71,Mostly Cloudy,from the West at 10.4 gusting to 18.4 MPH (9 gusti,West,260,10.4,18.4,NULL,KLGA,Rooftop
11/7/15 0:00,11/7/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,SO2 ,0.5,PPB,71,Mostly Cloudy,from the West at 10.4 gusting to 18.4 MPH (9 gusti,West,260,10.4,18.4,NULL,KLGA,Rooftop
11/7/15 1:00,11/7/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,SO2 ,0.8,PPB,71,Mostly Cloudy,West at 12.7 MPH (11 KT),West,270,12.7,NULL,NULL,KLGA,Rooftop
11/7/15 1:00,11/7/2015,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,SO2 ,1.8,PPB,71,Mostly Cloudy,West at 12.7 MPH (11 KT),West,270,12.7,NULL,NULL,KLGA,Rooftop
11/7/15 1:00,11/7/2015,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,SO2 ,0.8,PPB,71,Mostly Cloudy,West at 12.7 MPH (11 KT),West,270,12.7,NULL,NULL,KLGA,Rooftop
11/7/15 2:00,11/7/2015,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,SO2 ,0.8,PPB,70,Mostly Cloudy,West at 11.5 MPH (10 KT),West,260,11.5,NULL,NULL,KLGA,Rooftop
