StartTime,Site,SiteID,Address,Latitude,Longitude,pm25,co,no,no2,nox,ozone,so2,temp_f,weather,wind_string,wind_dir,wind_degrees,wind_mph,wind_gust_mph,windchill_f,observation_datetime,station_id,Location
11/8/15 3:00,MSPTH,360810120,Maspeth Library       69-70 GRAND AV,40.72698,-73.89313,3.6,NULL,NULL,NULL,NULL,NULL,NULL,50,Partly Cloudy,from the Northwest at 18.4 gusting to 25.3 MPH (16,Northwest,320,18.4,25.3,44,00:00.0,KLGA,Rooftop
11/8/15 22:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,9.2,NULL,NULL,NULL,NULL,NULL,NULL,53,Fair,Northwest at 3.5 MPH (3 KT),Northwest,330,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 1:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,7.1,NULL,NULL,NULL,NULL,19,NULL,54,Overcast,Southwest at 4.6 MPH (4 KT),Southwest,210,4.6,NULL,53,00:00.0,KLGA,Rooftop
11/1/15 1:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,7.1,NULL,NULL,NULL,NULL,19,NULL,54,Overcast,South at 5.8 MPH (5 KT),South,200,5.8,NULL,53,00:00.0,KLGA,Rooftop
11/1/15 13:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,8.4,NULL,NULL,NULL,NULL,22,NULL,63,Mostly Cloudy,Southwest at 10.4 MPH (9 KT),Southwest,230,10.4,NULL,62,00:00.0,KLGA,Rooftop
11/8/15 10:00,MSPTH,360810120,Maspeth Library       69-70 GRAND AV,40.72698,-73.89313,4.5,NULL,NULL,NULL,NULL,NULL,NULL,53,Partly Cloudy,Northwest at 9.2 MPH (8 KT),Northwest,300,9.2,NULL,50,00:00.0,KLGA,Rooftop
11/7/15 11:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,6.6,NULL,NULL,NULL,NULL,NULL,NULL,62,Overcast,Northwest at 8.1 MPH (7 KT),Northwest,320,8.1,NULL,61,00:00.0,KLGA,Rooftop
11/8/15 8:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,3.8,NULL,NULL,NULL,NULL,NULL,NULL,50,Partly Cloudy,from the Northwest at 9.2 gusting to 17.3 MPH (8 g,Northwest,320,9.2,17.3,46,00:00.0,KLGA,Rooftop
11/2/15 23:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,10.88,NULL,28.7,40.4,69.2,NULL,2.6,58,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/9/15 20:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,500,6.5,44.6,51.2,2,1.2,56,Overcast,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/8/15 10:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,1.8,NULL,NULL,NULL,NULL,NULL,NULL,53,Partly Cloudy,Northwest at 9.2 MPH (8 KT),Northwest,300,9.2,NULL,50,00:00.0,KLGA,Rooftop
11/8/15 13:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,1.6,NULL,NULL,NULL,NULL,NULL,NULL,57,Partly Cloudy,Northwest at 8.1 MPH (7 KT),Northwest,330,8.1,NULL,55,00:00.0,KLGA,Rooftop
11/6/15 12:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,4.7,NULL,NULL,NULL,NULL,NULL,NULL,72,Overcast,from the Southwest at 17.3 gusting to 24.2 MPH (15,Southwest,240,17.3,24.2,NULL,00:00.0,KLGA,Rooftop
11/10/15 9:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,5.3,NULL,NULL,NULL,NULL,NULL,NULL,58,Light Rain,East at 11.5 MPH (10 KT),East,70,11.5,NULL,56,00:00.0,KLGA,Rooftop
11/3/15 13:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,7.9,NULL,NULL,NULL,NULL,16,NULL,73,Fair,Southwest at 5.8 MPH (5 KT),Southwest,240,5.8,NULL,NULL,00:00.0,KLGA,Rooftop
11/9/15 18:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,11.1,NULL,NULL,NULL,NULL,NULL,NULL,56,Mostly Cloudy,South at 4.6 MPH (4 KT),South,190,4.6,NULL,55,00:00.0,KLGA,Rooftop
11/10/15 5:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,4.9,NULL,NULL,NULL,NULL,NULL,NULL,56,Overcast,East at 11.5 MPH (10 KT),East,70,11.5,NULL,53,00:00.0,KLGA,Rooftop
11/8/15 11:00,PS 19,360610128,PS 19    185 1ST AVENUE,40.73,-73.98446,2,NULL,NULL,NULL,NULL,NULL,NULL,55,Partly Cloudy,Northwest at 11.5 MPH (10 KT),Northwest,320,11.5,NULL,52,00:00.0,KLGA,Rooftop
11/6/15 11:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,6.76,NULL,7.5,18,25.5,NULL,1.5,72,Mostly Cloudy,from the Southwest at 13.8 gusting to 20.7 MPH (12,Southwest,230,13.8,20.7,NULL,00:00.0,KLGA,Rooftop
11/4/15 0:00,PS 19,360610128,PS 19    185 1ST AVENUE,40.73,-73.98446,22,NULL,NULL,NULL,NULL,NULL,NULL,59,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/5/15 6:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,32.1,NULL,NULL,NULL,NULL,0,NULL,60,Fog/Mist,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/10/15 0:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,15.5,NULL,NULL,NULL,NULL,NULL,NULL,55,Overcast,East at 5.8 MPH (5 KT),East,80,5.8,NULL,54,00:00.0,KLGA,Rooftop
11/7/15 2:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,1.1,NULL,NULL,NULL,NULL,22,NULL,70,Mostly Cloudy,West at 11.5 MPH (10 KT),West,260,11.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/7/15 6:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,7,NULL,NULL,NULL,NULL,NULL,NULL,63,Mostly Cloudy,Northwest at 5.8 MPH (5 KT),Northwest,310,5.8,NULL,63,00:00.0,KLGA,Rooftop
11/6/15 1:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,10,NULL,66,Fog/Mist,South at 3.5 MPH (3 KT),South,190,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/9/15 12:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,10.5,NULL,NULL,NULL,NULL,12,NULL,59,Mostly Cloudy,Southwest at 4.6 MPH (4 KT),Southwest,240,4.6,NULL,59,00:00.0,KLGA,Rooftop
11/8/15 23:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,12.8,NULL,NULL,NULL,NULL,NULL,NULL,53,Fair,North at 3.5 MPH (3 KT),North,340,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/5/15 9:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,500,17.1,43.6,60.8,12,0,66,Mostly Cloudy with Haze,Southwest at 5.8 MPH (5 KT),Southwest,220,5.8,NULL,NULL,00:00.0,KLGA,Rooftop
11/2/15 18:00,Brooklyn - PS274,360470118,PS 274  800 BUSHWICK AVE,40.69454,-73.92769,14.5,NULL,NULL,NULL,NULL,NULL,NULL,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/8/15 17:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,4.7,NULL,NULL,NULL,NULL,NULL,NULL,55,Fair,North at 9.2 MPH (8 KT),North,340,9.2,NULL,52,00:00.0,KLGA,Rooftop
11/6/15 2:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,10.7,NULL,NULL,NULL,NULL,NULL,NULL,66,Mostly Cloudy,South at 4.6 MPH (4 KT),South,200,4.6,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 12:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,14,NULL,NULL,NULL,NULL,NULL,NULL,62,Mostly Cloudy,Southwest at 10.4 MPH (9 KT),Southwest,230,10.4,NULL,61,00:00.0,KLGA,Rooftop
11/8/15 10:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,3.4,NULL,NULL,NULL,NULL,NULL,NULL,53,Partly Cloudy,Northwest at 9.2 MPH (8 KT),Northwest,300,9.2,NULL,50,00:00.0,KLGA,Rooftop
11/5/15 16:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,17.9,NULL,NULL,NULL,NULL,NULL,NULL,66,Light Rain,Variable at 3.5 MPH (3 KT),Variable,999,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/9/15 16:00,PS 19,360610128,PS 19    185 1ST AVENUE,40.73,-73.98446,9.3,NULL,NULL,NULL,NULL,NULL,NULL,56,Mostly Cloudy,South at 9.2 MPH (8 KT),South,170,9.2,NULL,54,00:00.0,KLGA,Rooftop
11/9/15 19:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,8.5,NULL,NULL,NULL,NULL,7,NULL,56,Overcast,South at 4.6 MPH (4 KT),South,180,4.6,NULL,55,00:00.0,KLGA,Rooftop
11/7/15 18:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,2.9,NULL,NULL,NULL,NULL,NULL,NULL,57,Mostly Cloudy,from the North at 12.7 gusting to 23.0 MPH (11 gus,North,340,12.7,23,54,00:00.0,KLGA,Rooftop
11/7/15 14:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,3,NULL,NULL,NULL,NULL,NULL,NULL,62,Overcast,North at 6.9 MPH (6 KT),North,340,6.9,NULL,62,00:00.0,KLGA,Rooftop
11/8/15 0:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,4.2,NULL,NULL,NULL,NULL,24,NULL,53,Mostly Cloudy,from the Northwest at 15.0 gusting to 27.6 MPH (13,Northwest,310,15,27.6,48,00:00.0,KLGA,Rooftop
11/10/15 6:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,7.2,NULL,NULL,NULL,NULL,NULL,NULL,56,Overcast,Northeast at 9.2 MPH (8 KT),Northeast,60,9.2,NULL,54,00:00.0,KLGA,Rooftop
11/9/15 7:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,15.01,1651.63,227.6,50,277.7,0,3,51,A Few Clouds,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/2/15 11:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,4.66,NULL,9.4,21.5,31,NULL,0,61,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 14:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,200,2,10.1,12.2,27,0.8,64,Mostly Cloudy,West at 10.4 MPH (9 KT),West,260,10.4,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 14:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,37,NULL,73,Fair,Southwest at 10.4 MPH (9 KT),Southwest,210,10.4,NULL,NULL,00:00.0,KLGA,Rooftop
11/2/15 3:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,8.01,306.98,3.6,30.4,34.1,2,0.5,57,Partly Cloudy,Northwest at 4.6 MPH (4 KT),Northwest,300,4.6,NULL,57,00:00.0,KLGA,Rooftop
11/7/15 6:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,1.9,NULL,NULL,NULL,NULL,NULL,NULL,63,Mostly Cloudy,Northwest at 5.8 MPH (5 KT),Northwest,310,5.8,NULL,63,00:00.0,KLGA,Rooftop
11/5/15 9:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,16.8,NULL,NULL,NULL,NULL,NULL,NULL,66,Mostly Cloudy with Haze,Southwest at 5.8 MPH (5 KT),Southwest,220,5.8,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 22:00,Brooklyn - PS274,360470118,PS 274  800 BUSHWICK AVE,40.69454,-73.92769,18.7,NULL,NULL,NULL,NULL,NULL,NULL,61,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/7/15 12:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,3.3,NULL,NULL,NULL,NULL,22,NULL,63,Overcast,North at 4.6 MPH (4 KT),North,350,4.6,NULL,64,00:00.0,KLGA,Rooftop
11/1/15 4:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,4.4,NULL,NULL,NULL,NULL,NULL,NULL,54,Overcast,South at 8.1 MPH (7 KT),South,190,8.1,NULL,52,00:00.0,KLGA,Rooftop
11/2/15 12:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,5.4,NULL,NULL,NULL,NULL,NULL,NULL,63,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/5/15 18:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,500,2.3,40.4,42.7,5,0.7,65,Fog/Mist,South at 4.6 MPH (4 KT),South,190,4.6,NULL,NULL,00:00.0,KLGA,Rooftop
11/9/15 4:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,13.2,NULL,NULL,NULL,NULL,NULL,NULL,47,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/9/15 17:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,6.5,NULL,NULL,NULL,NULL,NULL,NULL,56,Mostly Cloudy,South at 6.9 MPH (6 KT),South,180,6.9,NULL,54,00:00.0,KLGA,Rooftop
11/1/15 11:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,9.21,169.71,1.2,7.2,8.5,26,0.4,61,Mostly Cloudy,from the West at 11.5 gusting to 18.4 MPH (10 gust,West,250,11.5,18.4,59,00:00.0,KLGA,Rooftop
11/9/15 20:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,10.05,891.53,75.5,53,128.4,0,1.1,56,Overcast,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/8/15 8:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,1.77,148.57,2.1,7.8,9.9,26,0.4,50,Partly Cloudy,from the Northwest at 9.2 gusting to 17.3 MPH (8 g,Northwest,320,9.2,17.3,46,00:00.0,KLGA,Rooftop
11/9/15 13:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,300,19.3,30.6,50,15,1.1,60,Mostly Cloudy,Variable at 6.9 MPH (6 KT),Variable,999,6.9,NULL,59,00:00.0,KLGA,Rooftop
11/6/15 6:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,5.8,NULL,NULL,NULL,NULL,8,NULL,66,Mostly Cloudy,Southwest at 8.1 MPH (7 KT),Southwest,220,8.1,NULL,NULL,00:00.0,KLGA,Rooftop
11/7/15 22:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,2.9,NULL,NULL,NULL,NULL,NULL,NULL,55,Mostly Cloudy,Northwest at 13.8 MPH (12 KT),Northwest,320,13.8,NULL,51,00:00.0,KLGA,Rooftop
11/7/15 6:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,3,NULL,NULL,NULL,NULL,24,NULL,63,Mostly Cloudy,Northwest at 5.8 MPH (5 KT),Northwest,310,5.8,NULL,63,00:00.0,KLGA,Rooftop
11/3/15 0:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,15.9,NULL,NULL,NULL,NULL,NULL,NULL,56,Partly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/7/15 22:00,PS 19,360610128,PS 19    185 1ST AVENUE,40.73,-73.98446,6.9,NULL,NULL,NULL,NULL,NULL,NULL,55,Mostly Cloudy,Northwest at 13.8 MPH (12 KT),Northwest,320,13.8,NULL,51,00:00.0,KLGA,Rooftop
11/9/15 12:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,28,NULL,59,Mostly Cloudy,Southwest at 4.6 MPH (4 KT),Southwest,240,4.6,NULL,59,00:00.0,KLGA,Rooftop
11/1/15 17:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,16.2,NULL,NULL,NULL,NULL,NULL,NULL,63,Mostly Cloudy,South at 9.2 MPH (8 KT),South,200,9.2,NULL,62,00:00.0,KLGA,Rooftop
11/1/15 2:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,5.56,168.4,0,10.8,10.9,23,0.4,54,Overcast,Southwest at 6.9 MPH (6 KT),Southwest,210,6.9,NULL,52,00:00.0,KLGA,Rooftop
11/5/15 0:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,17.1,NULL,NULL,NULL,NULL,0,NULL,58,Fog/Mist,Southwest at 3.5 MPH (3 KT),Southwest,230,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/5/15 2:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,17.12,NULL,15.3,43.5,58.8,NULL,1.6,58,Fog/Mist,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/4/15 6:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,16.7,NULL,NULL,NULL,NULL,1,NULL,56,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/4/15 22:00,MSPTH,360810120,Maspeth Library       69-70 GRAND AV,40.72698,-73.89313,10.5,NULL,NULL,NULL,NULL,NULL,NULL,58,Partly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/8/15 6:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,4.3,NULL,NULL,NULL,NULL,NULL,NULL,48,Partly Cloudy,Northwest at 9.2 MPH (8 KT),Northwest,310,9.2,NULL,44,00:00.0,KLGA,Rooftop
11/8/15 15:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,2.47,NULL,2,8.2,10.2,NULL,1.3,57,A Few Clouds,Northwest at 8.1 MPH (7 KT),Northwest,330,8.1,NULL,55,00:00.0,KLGA,Rooftop
11/2/15 1:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,12.52,243.4,0.3,19.7,20.1,11,0.6,58,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,320,6.9,NULL,57,00:00.0,KLGA,Rooftop
11/6/15 22:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,6.1,NULL,NULL,NULL,NULL,NULL,NULL,72,Overcast,from the West at 15.0 gusting to 21.9 MPH (13 gust,West,270,15,21.9,NULL,00:00.0,KLGA,Rooftop
11/7/15 12:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,4.8,NULL,NULL,NULL,NULL,NULL,NULL,63,Overcast,North at 4.6 MPH (4 KT),North,350,4.6,NULL,64,00:00.0,KLGA,Rooftop
11/9/15 8:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,20.88,1450.37,196.8,54.4,251.3,1,4.7,54,A Few Clouds,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/6/15 0:00,PS 19,360610128,PS 19    185 1ST AVENUE,40.73,-73.98446,10.8,NULL,NULL,NULL,NULL,NULL,NULL,66,Fog/Mist,South at 3.5 MPH (3 KT),South,200,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/7/15 10:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,4.1,NULL,NULL,NULL,NULL,NULL,NULL,62,Overcast,North at 5.8 MPH (5 KT),North,340,5.8,NULL,62,00:00.0,KLGA,Rooftop
11/2/15 5:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,200,1.9,24.5,26.5,7,0,57,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/8/15 6:00,Brooklyn - PS274,360470118,PS 274  800 BUSHWICK AVE,40.69454,-73.92769,3.3,NULL,NULL,NULL,NULL,NULL,NULL,48,Partly Cloudy,Northwest at 9.2 MPH (8 KT),Northwest,310,9.2,NULL,44,00:00.0,KLGA,Rooftop
11/6/15 19:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,13.1,NULL,NULL,NULL,NULL,NULL,NULL,72,Mostly Cloudy,Southwest at 6.9 MPH (6 KT),Southwest,220,6.9,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 15:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,200,1.7,10,11.8,28,0.6,65,Mostly Cloudy,West at 13.8 MPH (12 KT),West,260,13.8,NULL,NULL,00:00.0,KLGA,Rooftop
11/5/15 1:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,17.43,NULL,28.7,45.2,74,NULL,2.1,59,Fog/Mist,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/5/15 5:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,29.77,NULL,22.5,46.2,68.8,NULL,1.5,59,Fog/Mist,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 21:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,18.7,NULL,NULL,NULL,NULL,NULL,NULL,63,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/4/15 16:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,28.2,NULL,NULL,NULL,NULL,NULL,NULL,64,Fair,South at 8.1 MPH (7 KT),South,170,8.1,NULL,NULL,00:00.0,KLGA,Rooftop
11/2/15 21:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,16.04,1190.98,76.2,41.9,118.1,0,1,60,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/4/15 12:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,8,NULL,NULL,NULL,NULL,27,NULL,64,Fair,Northeast at 9.2 MPH (8 KT),Northeast,50,9.2,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 4:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,5.4,NULL,NULL,NULL,NULL,NULL,NULL,54,Overcast,South at 8.1 MPH (7 KT),South,190,8.1,NULL,52,00:00.0,KLGA,Rooftop
11/9/15 19:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,400,1.3,39.1,40.5,8,1.2,56,Overcast,South at 4.6 MPH (4 KT),South,180,4.6,NULL,55,00:00.0,KLGA,Rooftop
11/8/15 2:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,3.2,NULL,NULL,NULL,NULL,NULL,NULL,51,Mostly Cloudy,Northwest at 15.0 MPH (13 KT),Northwest,320,15,NULL,46,00:00.0,KLGA,Rooftop
11/6/15 20:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,13.2,NULL,NULL,NULL,NULL,3,NULL,71,Overcast,Southwest at 11.5 MPH (10 KT),Southwest,220,11.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 20:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,12.35,NULL,3,23.8,26.9,NULL,1.9,61,Mostly Cloudy,Southwest at 9.2 MPH (8 KT),Southwest,220,9.2,NULL,60,00:00.0,KLGA,Rooftop
11/1/15 3:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,8.3,158.76,0,9.5,9.5,24,0.3,54,Overcast,South at 8.1 MPH (7 KT),South,180,8.1,NULL,52,00:00.0,KLGA,Rooftop
11/3/15 10:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,18.49,454.6,33,34.1,67.2,13,1.1,66,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/7/15 17:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,4.5,NULL,NULL,NULL,NULL,NULL,NULL,58,Overcast,from the Northwest at 13.8 gusting to 24.2 MPH (12,Northwest,330,13.8,24.2,55,00:00.0,KLGA,Rooftop
11/4/15 0:00,Brooklyn - PS274,360470118,PS 274  800 BUSHWICK AVE,40.69454,-73.92769,19.9,NULL,NULL,NULL,NULL,NULL,NULL,59,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 12:00,Brooklyn - PS274,360470118,PS 274  800 BUSHWICK AVE,40.69454,-73.92769,7.1,NULL,NULL,NULL,NULL,NULL,NULL,71,Fair,Southwest at 4.6 MPH (4 KT),Southwest,230,4.6,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 4:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,5.4,NULL,NULL,NULL,NULL,NULL,NULL,54,Overcast,South at 8.1 MPH (7 KT),South,190,8.1,NULL,52,00:00.0,KLGA,Rooftop
11/8/15 12:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,2.6,NULL,NULL,NULL,NULL,NULL,NULL,56,Partly Cloudy,from the Northwest at 6.9 gusting to 16.1 MPH (6 g,Northwest,300,6.9,16.1,54,00:00.0,KLGA,Rooftop
11/5/15 10:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,18.83,331.87,3.2,25.4,28.7,27,0.5,66,Overcast with Haze,Southwest at 4.6 MPH (4 KT),Southwest,220,4.6,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 11:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,200,3.6,13.1,16.8,20,0.8,61,Mostly Cloudy,from the West at 11.5 gusting to 18.4 MPH (10 gust,West,250,11.5,18.4,59,00:00.0,KLGA,Rooftop
11/1/15 1:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,29,NULL,54,Overcast,Southwest at 4.6 MPH (4 KT),Southwest,210,4.6,NULL,53,00:00.0,KLGA,Rooftop
11/1/15 1:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,29,NULL,54,Overcast,South at 5.8 MPH (5 KT),South,200,5.8,NULL,53,00:00.0,KLGA,Rooftop
